Date,Total,Revolving,Nonrevolving
12/1/2002,1,972,112.21,750,947.45,1,221,164.76
1/1/2003,1,982,561.31,754,789.40,1,227,771.91
2/1/2003,1,993,405.69,758,601.34,1,234,804.35
3/1/2003,2,001,208.15,759,655.21,1,241,552.94
4/1/2003,2,014,099.78,760,752.43,1,253,347.35
5/1/2003,2,027,502.51,763,704.74,1,263,797.77
6/1/2003,2,033,268.41,763,814.88,1,269,453.53
7/1/2003,2,040,064.39,764,388.66,1,275,675.74
8/1/2003,2,049,124.34,766,324.40,1,282,799.94
9/1/2003,2,057,090.79,766,041.92,1,291,048.87
10/1/2003,2,065,495.10,765,535.19,1,299,959.91
11/1/2003,2,066,400.09,765,007.92,1,301,392.17
12/1/2003,2,077,360.69,768,258.31,1,309,102.38
1/1/2004,2,088,243.04,770,672.50,1,317,570.54
2/1/2004,2,095,340.36,772,362.27,1,322,978.09
3/1/2004,2,109,720.32,778,092.48,1,331,627.84
4/1/2004,2,112,716.15,775,554.79,1,337,161.36
5/1/2004,2,120,839.15,778,088.65,1,342,750.50
6/1/2004,2,127,989.41,779,731.22,1,348,258.19
7/1/2004,2,137,092.98,786,087.14,1,351,005.83
8/1/2004,2,143,435.12,787,011.66,1,356,423.46
9/1/2004,2,160,148.30,793,635.81,1,366,512.48
10/1/2004,2,176,719.34,796,696.49,1,380,022.85
11/1/2004,2,183,746.35,797,184.97,1,386,561.38
12/1/2004,2,192,246.17,799,552.18,1,392,693.99
1/1/2005,2,196,777.63,804,635.76,1,392,141.86
2/1/2005,2,211,558.71,804,107.29,1,407,451.42
3/1/2005,2,220,199.19,804,639.97,1,415,559.22
4/1/2005,2,232,535.38,810,558.39,1,421,976.98
5/1/2005,2,232,671.52,809,211.55,1,423,459.97
6/1/2005,2,247,833.43,814,181.65,1,433,651.78
7/1/2005,2,257,230.94,814,908.46,1,442,322.48
8/1/2005,2,267,044.88,817,842.41,1,449,202.47
9/1/2005,2,271,633.28,819,651.75,1,451,981.53
10/1/2005,2,276,843.14,821,082.67,1,455,760.47
11/1/2005,2,283,661.27,825,878.08,1,457,783.19
12/1/2005,2,290,928.13,829,518.36,1,461,409.78
1/1/2006,2,367,471.08,879,577.12,1,487,893.96
2/1/2006,2,374,977.32,885,289.73,1,489,687.58
3/1/2006,2,385,807.89,888,243.58,1,497,564.31
4/1/2006,2,397,680.60,893,526.92,1,504,153.67
5/1/2006,2,407,161.45,899,471.33,1,507,690.12
6/1/2006,2,395,813.18,897,483.31,1,498,329.88
7/1/2006,2,403,099.25,898,676.63,1,504,422.61
8/1/2006,2,415,732.03,903,924.28,1,511,807.75
9/1/2006,2,426,813.23,907,814.35,1,518,998.89
10/1/2006,2,429,399.86,911,614.51,1,517,785.34
11/1/2006,2,440,749.07,917,346.18,1,523,402.89
12/1/2006,2,456,715.70,923,876.78,1,532,838.92
1/1/2007,2,457,945.58,927,629.46,1,530,316.12
2/1/2007,2,470,049.92,933,355.80,1,536,694.12
3/1/2007,2,484,433.18,938,463.58,1,545,969.60
4/1/2007,2,493,729.77,941,386.51,1,552,343.26
5/1/2007,2,510,016.06,950,626.04,1,559,390.02
6/1/2007,2,519,121.04,953,925.09,1,565,195.95
7/1/2007,2,533,667.67,958,322.31,1,575,345.36
8/1/2007,2,552,767.07,968,225.62,1,584,541.45
9/1/2007,2,566,995.36,975,499.77,1,591,495.59
10/1/2007,2,582,326.03,982,852.85,1,599,473.18
11/1/2007,2,597,649.30,994,565.28,1,603,084.02
12/1/2007,2,609,476.53,1,001,625.30,1,607,851.24
1/1/2008,2,621,084.28,1,008,308.95,1,612,775.34
2/1/2008,2,635,484.46,1,015,091.54,1,620,392.92
3/1/2008,2,645,924.47,1,018,108.36,1,627,816.11
4/1/2008,2,655,371.63,1,020,697.44,1,634,674.19
5/1/2008,2,658,754.34,1,020,027.40,1,638,726.93
6/1/2008,2,662,283.95,1,020,482.75,1,641,801.20
7/1/2008,2,664,756.40,1,019,692.80,1,645,063.60
8/1/2008,2,660,318.80,1,017,703.42,1,642,615.38
9/1/2008,2,655,627.65,1,012,607.91,1,643,019.73
10/1/2008,2,658,580.39,1,016,901.81,1,641,678.58
11/1/2008,2,650,251.00,1,010,477.69,1,639,773.31
12/1/2008,2,643,788.96,1,003,997.04,1,639,791.92
1/1/2009,2,648,663.22,1,006,740.18,1,641,923.04
2/1/2009,2,638,360.68,997,597.71,1,640,762.97
3/1/2009,2,621,887.66,985,470.14,1,636,417.52
4/1/2009,2,613,945.64,980,706.49,1,633,239.14
5/1/2009,2,607,999.70,968,046.65,1,639,953.06
6/1/2009,2,590,168.20,964,260.37,1,625,907.83
7/1/2009,2,587,039.08,960,522.84,1,626,516.24
8/1/2009,2,577,680.56,950,949.11,1,626,731.45
9/1/2009,2,572,060.55,946,683.37,1,625,377.18
10/1/2009,2,558,113.98,939,268.19,1,618,845.79
11/1/2009,2,549,072.37,924,696.81,1,624,375.55
12/1/2009,2,555,016.64,916,076.63,1,638,940.01
1/1/2010,2,540,990.62,909,414.58,1,631,576.04
2/1/2010,2,530,226.90,902,398.05,1,627,828.84
3/1/2010,2,536,799.38,899,086.61,1,637,712.77
4/1/2010,2,530,995.98,894,671.13,1,636,324.85
5/1/2010,2,523,156.73,884,981.63,1,638,175.11
6/1/2010,2,519,579.51,877,586.32,1,641,993.19
7/1/2010,2,517,785.93,871,875.51,1,645,910.42
8/1/2010,2,517,768.29,865,656.95,1,652,111.34
9/1/2010,2,518,722.02,859,847.95,1,658,874.07
10/1/2010,2,527,859.88,853,770.48,1,674,089.40
11/1/2010,2,528,188.93,850,268.47,1,677,920.46
12/1/2010,2,646,811.26,839,102.67,1,807,708.59
1/1/2011,2,655,049.53,835,422.42,1,819,627.11
2/1/2011,2,664,470.07,833,988.41,1,830,481.66
3/1/2011,2,672,926.36,836,524.26,1,836,402.10
4/1/2011,2,678,993.68,832,509.25,1,846,484.43
5/1/2011,2,686,005.02,834,314.19,1,851,690.83
6/1/2011,2,694,690.70,836,942.36,1,857,748.33
7/1/2011,2,716,646.44,836,093.42,1,880,553.02
8/1/2011,2,708,704.97,836,014.36,1,872,690.61
9/1/2011,2,719,423.45,837,546.84,1,881,876.61
10/1/2011,2,727,948.61,837,703.60,1,890,245.02
11/1/2011,2,746,200.94,842,449.98,1,903,750.96
12/1/2011,2,757,793.85,841,097.23,1,916,696.63
1/1/2012,2,768,695.91,841,179.80,1,927,516.10
2/1/2012,2,777,972.31,842,540.72,1,935,431.59
3/1/2012,2,791,947.54,842,342.75,1,949,604.78
4/1/2012,2,805,100.98,839,639.85,1,965,461.13
5/1/2012,2,824,704.53,844,971.66,1,979,732.88
6/1/2012,2,836,831.83,843,359.18,1,993,472.64
7/1/2012,2,845,296.44,841,354.99,2,003,941.45
8/1/2012,2,862,654.31,845,659.82,2,016,994.49
9/1/2012,2,872,460.10,844,825.26,2,027,634.83
10/1/2012,2,890,158.82,847,632.21,2,042,526.61
11/1/2012,2,907,882.15,849,729.24,2,058,152.92
12/1/2012,2,919,718.06,845,231.90,2,074,486.16
1/1/2013,2,935,869.31,848,820.40,2,087,048.91
2/1/2013,2,956,991.82,851,902.34,2,105,089.49
3/1/2013,2,967,411.35,850,581.01,2,116,830.34
4/1/2013,2,977,593.09,849,932.16,2,127,660.93
5/1/2013,2,992,682.14,852,977.20,2,139,704.94
6/1/2013,3,003,715.25,851,234.73,2,152,480.52
7/1/2013,3,018,233.65,851,761.55,2,166,472.10
8/1/2013,3,033,565.38,852,625.25,2,180,940.14
9/1/2013,3,051,014.12,853,616.62,2,197,397.51
10/1/2013,3,068,616.77,857,011.77,2,211,604.99
11/1/2013,3,081,173.42,855,549.48,2,225,623.93
12/1/2013,3,095,560.81,857,063.83,2,238,496.98
1/1/2014,3,114,371.92,860,583.60,2,253,788.31
2/1/2014,3,132,486.80,863,325.64,2,269,161.16
3/1/2014,3,151,059.13,865,233.75,2,285,825.37
4/1/2014,3,174,782.17,872,642.08,2,302,140.09
5/1/2014,3,193,535.71,875,612.24,2,317,923.47
6/1/2014,3,209,257.59,876,471.76,2,332,785.84
7/1/2014,3,231,282.40,881,649.12,2,349,633.28
8/1/2014,3,247,286.97,882,929.73,2,364,357.24
9/1/2014,3,263,928.32,883,887.03,2,380,041.29
10/1/2014,3,275,608.76,886,501.58,2,389,107.18
11/1/2014,3,291,244.84,887,608.92,2,403,635.91
12/1/2014,3,317,446.08,891,067.64,2,426,378.44
1/1/2015,3,331,528.26,891,540.85,2,439,987.41
2/1/2015,3,350,508.90,892,335.69,2,458,173.21
3/1/2015,3,373,184.14,898,382.18,2,474,801.96
4/1/2015,3,394,456.89,904,571.67,2,489,885.22
5/1/2015,3,412,350.59,906,919.35,2,505,431.24
6/1/2015,3,436,811.18,912,807.68,2,524,003.50
7/1/2015,3,455,030.95,916,313.79,2,538,717.17
8/1/2015,3,468,300.50,919,339.00,2,548,961.50
9/1/2015,3,495,814.25,925,543.81,2,570,270.44
10/1/2015,3,511,967.48,928,084.56,2,583,882.93
11/1/2015,3,531,456.63,934,651.50,2,596,805.13
12/1/2015,3,417,156.61,909,582.41,2,507,574.19
1/1/2016,3,434,682.92,911,730.09,2,522,952.83
2/1/2016,3,450,232.43,913,638.09,2,536,594.33
3/1/2016,3,474,807.28,924,805.71,2,550,001.57
4/1/2016,3,494,064.72,927,396.24,2,566,668.49
5/1/2016,3,514,208.75,931,629.98,2,582,578.77
6/1/2016,3,528,972.18,939,530.07,2,589,442.11
7/1/2016,3,545,808.71,942,696.09,2,603,112.63
8/1/2016,3,570,125.81,948,306.55,2,621,819.26
9/1/2016,3,587,991.76,952,250.85,2,635,740.92
10/1/2016,3,608,938.41,955,309.47,2,653,628.93
11/1/2016,3,633,454.69,967,633.03,2,665,821.66
12/1/2016,3,645,235.50,969,632.28,2,675,603.22
1/1/2017,3,660,376.86,970,518.92,2,689,857.94
2/1/2017,3,678,885.68,975,479.61,2,703,406.06
3/1/2017,3,692,901.34,979,867.14,2,713,034.19
4/1/2017,3,706,365.67,981,000.64,2,725,365.04
5/1/2017,3,724,468.19,987,546.34,2,736,921.86
6/1/2017,3,736,071.52,991,888.05,2,744,183.47
7/1/2017,3,750,821.09,992,755.42,2,758,065.67
8/1/2017,3,760,916.49,997,512.15,2,763,404.35
9/1/2017,3,778,737.11,1,003,217.27,2,775,519.84
10/1/2017,3,799,269.18,1,011,516.80,2,787,752.38
11/1/2017,3,827,220.27,1,022,709.96,2,804,510.30
